RecordID,Timestamp,ConsumerID,Consumption_Liters,ConsumerType,Location
95344890,2023-06-18 13:07:33,16691,1334,Commercial,Lake Jonathan
3191202,2023-06-12 00:24:05,94216,1407,Residential,Grossshire
60742072,2023-09-22 10:39:08,32475,2837,Commercial,Haleberg
56941267,2023-10-29 05:30:38,56933,7444,Commercial,Emilyville
99419666,2023-07-29 18:32:11,93803,3266,Residential,East Jennifer
54775377,2023-07-14 00:27:28,9759,8017,Residential,North Toddbury
41085997,2023-06-26 03:00:21,87126,9827,Commercial,Port Christinaview
59375429,2023-09-16 18:27:10,31666,8445,Commercial,South Jason
86053956,2023-02-22 11:36:05,21104,2459,Residential,Sanchezstad
56436337,2023-10-05 16:32:32,63746,7294,Residential,Melissaberg
43404415,2023-09-24 22:30:26,73155,5022,Commercial,West Melissahaven
69762338,2023-03-15 15:44:23,66872,1493,Industrial,Muellerborough
16171698,2023-01-12 05:36:46,93754,8689,Residential,New Amberberg
50303172,2023-04-06 02:20:53,72958,7559,Industrial,Michaelville
32866289,2023-11-04 04:16:47,41000,3118,Industrial,Michaelstad
11778918,2023-04-21 04:37:49,57123,8393,Industrial,Pamelachester
36281247,2023-09-04 16:38:31,91087,6803,Residential,Ramosmouth
36154968,2023-05-01 02:30:16,46317,3599,Commercial,Wongton
58120122,2023-06-25 09:32:24,14100,7210,Industrial,East Christina
53465643,2023-03-16 02:24:04,8213,1384,Industrial,Jonesberg
52290512,2023-12-13 09:26:15,99590,2375,Commercial,Markborough
23479690,2023-04-03 21:56:31,29283,4084,Residential,Jacobfort
63116045,2023-07-20 16:33:47,21221,2479,Residential,Martinezchester
12907568,2023-04-18 08:09:36,87992,2754,Industrial,East Evelyn
14153377,2023-06-17 04:48:15,43748,9208,Commercial,Reedview
22761414,2023-09-30 11:56:22,61246,6642,Commercial,South Heatherchester
23357890,2023-11-16 19:20:48,68932,2702,Residential,Ortegaburgh
772301,2023-05-21 10:13:54,90913,7016,Industrial,Stewartmouth
5835147,2023-06-18 06:50:54,405,7050,Residential,North Julie
60018965,2023-12-20 13:48:38,2941,428,Industrial,Fordfurt
19461153,2023-04-23 14:04:17,71599,3084,Commercial,Alexchester
61090624,2023-08-07 21:44:08,40985,5133,Industrial,East Anna
66237512,2023-10-11 04:17:34,93776,1598,Commercial,Kellybury
92421601,2023-10-19 02:03:34,90930,2296,Commercial,New Cynthiashire
8456453,2023-07-02 16:12:11,46218,1296,Industrial,South Derrickland
5998294,2023-04-20 03:04:28,76363,2799,Residential,Rileyport
34237317,2023-03-14 02:26:27,99591,972,Residential,Karenhaven
85690841,2023-01-02 07:48:56,27259,9168,Industrial,Josephville
86336615,2023-03-17 11:12:22,9879,339,Industrial,Miguelbury
46182495,2023-02-05 20:52:38,9129,1656,Industrial,Barrettton
75613459,2023-12-26 20:55:44,77415,8350,Commercial,North Jeffreyview
81463612,2023-11-27 21:06:14,14814,9917,Industrial,Port Lisa
96518568,2023-02-08 18:23:02,2262,805,Commercial,Austinmouth
59474223,2023-09-19 07:31:59,26369,790,Residential,Angelaton
4467834,2023-06-08 19:05:45,35915,3220,Residential,West Christina
37065759,2023-10-20 08:02:42,80538,8562,Industrial,Lake Rachel
88768981,2023-06-28 05:49:46,9049,1447,Industrial,Tannerview
66769862,2023-04-12 08:56:01,20709,2653,Residential,South Dale
76845832,2023-01-14 13:31:53,99356,8985,Commercial,Alichester
12916792,2023-02-12 01:42:48,42790,7227,Commercial,New Antonio
86964311,2023-04-14 22:36:08,19048,5533,Residential,Kochstad
53099457,2023-10-16 10:13:53,44697,2726,Commercial,West Hollyside
8585895,2023-03-06 04:49:24,31682,5886,Commercial,Saundersberg
55093623,2023-03-24 05:41:39,23564,8077,Residential,West Ericbury
72997267,2023-02-04 08:39:16,64391,8694,Residential,New Michaelchester
18592452,2023-01-09 08:56:42,11869,7350,Commercial,South Terrance
67269084,2023-12-13 03:09:57,19540,6669,Commercial,East Craig
39575565,2023-03-13 09:28:09,58675,7902,Industrial,Justinburgh
8292148,2023-10-16 03:32:34,40904,3526,Commercial,Christopherview
75205858,2023-08-10 20:50:17,58996,3264,Residential,Baileyton
97327924,2023-07-20 21:55:52,66823,8451,Commercial,Nicholasburgh
38392687,2023-04-08 16:34:03,37476,7378,Residential,Lake Jademouth
72759608,2023-10-10 23:07:29,22884,5487,Residential,Jacksonfort
18017625,2023-03-14 12:04:09,87610,5780,Commercial,North Tiffany
72666315,2023-04-20 03:45:50,63249,2634,Commercial,East Carolinefurt
93970741,2023-02-22 01:45:09,59217,3253,Residential,Markmouth
56106724,2023-03-04 17:10:53,94960,5026,Residential,Brandyland
97922258,2023-02-17 12:08:01,22916,6919,Commercial,Ethanton
20126684,2023-07-07 08:39:50,27945,1419,Commercial,Michaelhaven
87778600,2023-01-08 15:30:33,20822,8495,Commercial,Lake Anthony
83288546,2023-09-27 16:43:10,12698,6056,Residential,East Nicholas
59569953,2023-01-24 01:58:42,30376,157,Residential,Jasonborough
61666273,2023-08-27 09:59:22,35970,9972,Industrial,Cortezfort
3567187,2023-12-13 09:12:11,29613,8852,Industrial,West Dana
36400407,2023-01-30 01:38:15,19639,865,Residential,West Wayne
96756975,2023-07-23 09:24:13,38276,238,Residential,Pageview
13546341,2023-11-12 21:02:10,83512,618,Residential,Kaylamouth
84689298,2023-09-30 20:31:33,24642,7256,Residential,East Jodi
59869513,2023-09-04 00:22:18,94729,8009,Residential,West Dylan
19042787,2023-08-11 07:10:26,60383,5100,Residential,Port Richard
78189304,2023-10-18 00:48:37,2795,1010,Commercial,Hornestad
20082661,2023-04-13 19:55:02,7124,2431,Residential,Lake Sandraton
52887762,2023-07-17 03:37:53,64447,3959,Residential,Bakerville
6359214,2023-05-26 07:37:05,77810,3602,Commercial,Port Kendrastad
53567492,2023-06-26 01:35:45,41510,5360,Residential,West Edgar
8583287,2023-08-16 03:45:46,82923,668,Commercial,Adrianberg
32086941,2023-10-05 12:00:28,88753,6208,Industrial,East James
74217003,2023-12-29 01:08:52,26953,1686,Industrial,North Brandimouth
97728376,2023-10-06 15:58:37,80879,434,Commercial,South Nathanberg
27092274,2023-11-19 18:42:13,53052,9144,Commercial,Thomasshire
91698604,2023-09-21 01:25:20,86415,6889,Commercial,Harveyhaven
70435563,2023-11-20 12:42:16,19266,2528,Commercial,South Lauraport
70437675,2023-01-22 21:26:32,54448,6818,Residential,Tiffanystad
31616784,2023-03-01 10:58:20,79674,8513,Residential,Leestad
88891141,2023-02-25 11:32:58,52958,4828,Industrial,Woodsmouth
81141457,2023-05-02 12:40:12,15534,1918,Residential,West Markshire
83458237,2023-01-11 11:42:55,44419,296,Residential,Christinamouth
85912090,2023-01-24 00:20:27,96043,7450,Residential,East Mark
69977465,2023-06-18 15:06:53,11360,2806,Commercial,Farmerport
44362099,2023-10-22 09:59:49,7911,3418,Residential,North Jennifer
86258702,2023-12-03 18:36:42,19980,1070,Residential,Gilbertland
14233722,2023-06-24 15:41:16,62737,8393,Industrial,West Nancy
65860242,2023-05-01 12:30:38,80037,5368,Industrial,Lake Emily
8062218,2023-03-28 09:55:52,49035,6872,Residential,Millertown
97724648,2023-10-17 20:36:28,7219,1921,Residential,South Kenneth
77881344,2023-03-16 07:15:26,53678,3613,Industrial,Brownhaven
87417619,2023-01-25 12:55:08,91763,6740,Commercial,Kristinaside
15074147,2023-03-14 17:50:34,64337,432,Residential,Richardmouth
31501296,2023-04-25 23:50:09,75189,315,Industrial,Margarettown
51934406,2023-02-25 11:16:25,55736,1967,Industrial,East Meganville
44934366,2023-05-10 07:49:21,94646,3788,Industrial,Jamesville
79652015,2023-12-05 07:37:46,18956,6326,Commercial,Campbellport
72523409,2023-04-16 10:50:22,43365,7299,Industrial,Zacharytown
5633010,2023-07-25 00:07:25,30301,4130,Residential,Claytonmouth
15691312,2023-01-31 17:03:48,66456,6856,Residential,North Nina
50409486,2023-05-21 19:01:16,59056,8608,Industrial,East Charles
25765817,2023-02-23 05:57:01,86221,6637,Industrial,Jamesborough
15304687,2023-01-25 14:18:32,2834,9393,Commercial,Michaelstad
8905698,2023-12-12 06:01:15,36134,4527,Industrial,South Vicki
86313562,2023-07-06 22:00:33,23970,1448,Commercial,East Alyssaport
66093191,2023-05-01 06:06:19,89314,1113,Residential,Crystalhaven
20452869,2023-05-03 15:36:39,75183,5456,Commercial,East Ronald
91683190,2023-12-21 20:04:10,47878,1599,Industrial,Allenberg
82798753,2023-12-07 23:05:34,79861,8882,Commercial,Kevinville
80165307,2023-10-01 08:29:12,25370,5284,Industrial,Katherinebury
24370474,2023-02-17 14:06:46,74104,3453,Residential,Matthewsfort
9159808,2023-07-06 00:14:21,10446,7705,Commercial,Michaelbury
97969925,2023-01-25 06:38:48,11374,6660,Residential,Joyhaven
22831441,2023-04-01 04:54:15,8291,5025,Residential,Jefferystad
83105751,2023-09-16 16:09:24,54078,1076,Commercial,South Jeremy
4749422,2023-11-29 04:08:45,79758,8014,Industrial,Port Priscillaborough
60680207,2023-11-12 06:09:52,69823,7975,Industrial,Port Sabrina
60327820,2023-12-21 09:21:43,76471,6952,Industrial,Shannonton
13252716,2023-09-07 11:52:51,36997,8356,Commercial,Glennville
71836782,2023-01-17 11:39:52,50628,3064,Industrial,Lisaville
47107389,2023-03-14 07:00:14,42519,1719,Residential,Michaelside
12345584,2023-08-26 19:03:44,31334,1406,Residential,New Markmouth
69892891,2023-12-14 19:52:57,99217,6146,Residential,Camposmouth
54938848,2023-06-29 11:45:54,50160,9550,Commercial,North Sean
5556310,2023-06-05 15:57:21,57267,8959,Residential,South Patriciaburgh
92832861,2023-12-29 00:52:23,88747,5450,Industrial,Aliciaborough
17897424,2023-03-07 13:17:54,53122,122,Residential,Johnside
29429325,2023-02-03 05:49:01,37589,2103,Commercial,Robertston
39931449,2023-01-15 09:15:06,7234,8780,Industrial,North Catherineberg
18013976,2023-04-23 22:48:04,23907,6302,Industrial,Jamieport
28575284,2023-07-14 11:06:05,32703,939,Residential,South Edwintown
89253446,2023-01-06 06:26:34,45984,7006,Residential,Tamaramouth
56128675,2023-09-03 16:58:01,26546,959,Commercial,South Katie
22944142,2023-06-24 23:57:33,6304,877,Residential,North Benjamin
8796183,2023-02-06 14:36:29,86663,7342,Commercial,Sandrabury
3022106,2023-10-01 16:58:28,18567,3985,Industrial,New Juliemouth
98677582,2023-04-24 12:43:54,80142,2271,Industrial,South David
94758914,2023-12-18 04:41:26,40110,7676,Residential,North Natalie
45543805,2023-10-28 12:26:16,3824,2527,Commercial,Loganburgh
81411335,2023-09-18 17:43:27,43175,302,Commercial,New Mary
12402741,2023-05-08 01:45:02,88241,5511,Commercial,Stanleyshire
80296459,2023-12-02 15:33:10,64863,1423,Residential,Erikastad
82002293,2023-03-12 15:52:22,32446,1684,Industrial,Lake Betty
59598210,2023-01-27 22:46:08,22910,91,Residential,West Scottton
24286619,2023-04-04 23:16:50,54150,7699,Commercial,North Johnton
1773183,2023-09-06 02:42:13,45589,668,Residential,Port Roberttown
7339454,2023-04-29 06:32:17,58187,6098,Commercial,Port Kristi
52603087,2023-12-11 12:44:33,64938,3506,Commercial,West Susan
73541225,2023-03-22 10:00:38,39793,5365,Commercial,North Tom
86004989,2023-01-31 06:10:53,8413,7632,Residential,Lake Jacqueline
76933998,2023-06-09 00:55:32,79422,9364,Industrial,North Cindyside
55704892,2023-03-28 01:07:23,3612,7386,Residential,Rogerton
93288560,2023-02-15 02:56:10,28886,8626,Industrial,West Albertbury
94119610,2023-12-11 04:51:29,80148,5567,Commercial,Elliottfort
60431673,2023-12-06 15:26:10,81799,6396,Commercial,Laurahaven
79083182,2023-06-08 00:23:55,91111,1281,Industrial,New Cherylbury
47928065,2023-11-07 23:19:27,68373,9617,Commercial,Walkerside
18098069,2023-04-09 21:54:56,80327,1237,Residential,East Tammymouth
66452928,2023-09-11 23:02:42,64442,2658,Industrial,Donnatown
80458474,2023-09-25 05:01:51,49088,6957,Commercial,Brookschester
68711352,2023-01-26 18:07:46,92449,5760,Commercial,North James
59463597,2023-03-13 06:34:58,40560,1321,Commercial,Shepherdport
58310412,2023-01-29 03:45:41,23339,3026,Industrial,Lake Marc
94683839,2023-04-19 18:18:59,1710,3444,Industrial,Steinside
46101581,2023-05-10 14:38:36,2552,2358,Commercial,Jessicamouth
1042677,2023-06-17 19:55:02,11299,4937,Commercial,New Teresa
14728561,2023-07-18 02:52:25,88544,8755,Commercial,Lake Robertstad
90585177,2023-03-28 03:53:14,43675,1704,Commercial,Port Joseph
59861477,2023-11-15 23:36:54,92506,906,Commercial,Teresahaven
63392103,2023-08-23 08:41:11,89590,8203,Commercial,Bruceburgh
48482457,2023-12-25 04:24:46,65287,976,Industrial,Timothyhaven
11204647,2023-12-18 15:17:43,74944,374,Residential,East Brandon
62161750,2023-06-17 22:16:29,25172,6489,Commercial,Yolandahaven
14805870,2023-10-22 08:35:05,46547,2139,Industrial,Jeanview
54156247,2023-11-15 01:31:47,78463,2589,Industrial,Barrtown
52023299,2023-05-22 06:07:37,73054,3281,Residential,North Teresaview
26835376,2023-08-03 10:28:10,16700,616,Residential,Lake Christinemouth
63047781,2023-11-22 19:46:02,58122,5363,Industrial,South Gina
80770733,2023-06-26 11:06:54,55558,2084,Industrial,Jacquelineside
93849406,2023-04-06 03:12:10,85522,3544,Commercial,Chenside
32294685,2023-07-26 03:11:26,97758,8352,Industrial,Jamesland
49109442,2023-03-05 00:05:18,61308,531,Industrial,Kathybury
46731411,2023-11-28 03:04:29,52608,8307,Commercial,New Victoria
48072952,2023-01-14 09:47:06,91498,2893,Industrial,North Jennifer
14318108,2023-08-20 08:17:56,91238,7874,Commercial,Mooreland
26256722,2023-01-18 22:02:56,59908,663,Residential,Lake Joseberg
66635374,2023-06-13 01:50:07,23980,1378,Residential,Davisville
13227551,2023-03-10 19:32:00,16738,1713,Industrial,East Mike
93204660,2023-12-28 05:06:06,63144,5521,Commercial,New Williamville
97062580,2023-07-10 20:42:44,13412,1274,Commercial,Alexisbury
81325014,2023-04-22 14:16:21,5477,3034,Commercial,North Ronaldland
89463135,2023-06-04 07:44:03,68157,4179,Residential,South Michellefort
56545251,2023-12-17 06:27:26,28174,4968,Residential,Katieshire
53858629,2023-12-10 04:25:06,95466,5309,Residential,Nicholasborough
13321536,2023-10-22 18:05:14,57166,4114,Industrial,Wolfhaven
2852782,2023-08-16 17:18:04,78092,2361,Residential,Tiffanyshire
34509095,2023-02-25 08:13:16,86569,9129,Commercial,New Alexander
933603,2023-03-20 01:42:16,69604,3717,Commercial,Wendyland
6529125,2023-06-03 13:51:37,13357,4382,Commercial,New Christopher
47269456,2023-02-14 04:01:23,78154,366,Commercial,Garyville
61642631,2023-06-18 17:57:51,90718,9740,Residential,Juliechester
65878237,2023-09-12 07:39:46,81590,6572,Industrial,East Cynthiaville
82699228,2023-07-16 15:29:26,34493,8348,Residential,Ryanmouth
50896926,2023-09-15 03:28:48,87581,548,Residential,Dianemouth
52893830,2023-07-06 07:33:33,38501,1898,Industrial,Conradtown
52210869,2023-04-03 01:50:22,12191,705,Industrial,Traceyhaven
53843679,2023-09-10 21:29:11,28403,7255,Commercial,North Brianburgh
46163714,2023-03-10 08:06:03,56650,1603,Industrial,Riveraburgh
72339522,2023-02-17 20:53:54,66704,6373,Industrial,Rodriguezborough
39364301,2023-10-01 10:34:37,85844,7093,Industrial,Joshuaport
62802039,2023-12-28 03:12:54,87031,8493,Industrial,East Michealville
99594351,2023-05-28 23:48:51,27229,5190,Commercial,Vickieland
48655757,2023-06-04 23:12:10,21242,6662,Commercial,Hendersonfort
65653274,2023-05-31 02:34:30,26840,7149,Commercial,Gregmouth
35355280,2023-03-16 22:22:13,69431,9304,Commercial,New Anne
90479547,2023-10-01 17:10:24,86556,607,Commercial,Jacksonfurt
1460551,2023-09-23 14:46:05,81706,4919,Residential,Georgeburgh
46674407,2023-10-25 18:05:42,63628,6740,Commercial,Kathystad
15320125,2023-08-19 02:06:59,36579,8921,Residential,Christophershire
43637721,2023-03-04 08:31:29,30626,2028,Residential,Hillshire
4539984,2023-01-15 02:29:24,15688,3802,Commercial,Morenobury
6909924,2023-05-13 11:05:46,58450,933,Residential,South Jonathanmouth
1843508,2023-09-01 18:30:09,86127,6791,Commercial,Lopezborough
87114581,2023-08-14 19:13:57,90125,3673,Residential,Kristiborough
89291173,2023-02-13 12:40:41,17320,3591,Commercial,New Emmastad
88141475,2023-10-30 23:29:06,57868,9612,Residential,Tuckermouth
99994093,2023-11-01 05:26:39,84827,5134,Commercial,South Oliviachester
84208126,2023-06-19 19:56:36,44683,6336,Residential,West Anthony
95008379,2023-09-01 12:00:24,36188,1968,Industrial,Martintown
91385554,2023-04-01 02:03:51,86653,6373,Commercial,Port Bryanhaven
82583075,2023-05-25 21:11:21,26184,4185,Commercial,West Erika
35514804,2023-08-26 04:09:42,39537,6927,Commercial,Lake Miguelland
98987292,2023-12-08 07:50:10,70889,688,Commercial,Kristenmouth
53336526,2023-10-12 04:38:40,36183,389,Industrial,Deborahside
74065990,2023-02-09 14:20:42,91700,9901,Residential,Adamsfurt
26098184,2023-06-15 23:14:21,45271,581,Commercial,Port Anthony
66922716,2023-12-23 21:08:12,90429,5603,Residential,New Kennethmouth
44682499,2023-08-21 11:31:00,9500,4989,Commercial,West Cindytown
29768437,2023-07-24 17:22:22,33460,5723,Commercial,Wongland
81952412,2023-06-16 06:46:13,81473,3526,Commercial,New Alexandra
22426823,2023-02-26 02:30:28,48158,3096,Commercial,East Brandi
17254776,2023-12-19 13:21:30,3190,480,Residential,Tammyfurt
26558657,2023-09-02 02:20:07,14738,7619,Residential,North David
33827906,2023-12-11 07:45:20,92390,5323,Commercial,Johnsonmouth
24151525,2023-12-11 22:06:19,20673,8853,Residential,Larrytown
61357528,2023-01-21 08:18:38,91268,7045,Industrial,Hunterstad
34628709,2023-08-14 22:47:55,63319,7770,Residential,New Jennifer
85383276,2023-05-21 22:54:25,87639,1289,Industrial,Port Kendra
26167146,2023-10-14 04:42:24,94499,7393,Commercial,West Johnathan
1370950,2023-08-29 15:02:09,56944,8977,Residential,Rodriguezshire
97913533,2023-06-06 12:31:47,99207,2760,Industrial,Kevintown
18013440,2023-10-31 12:05:01,3607,7519,Industrial,North Patricia
24095603,2023-09-23 01:17:26,80600,6795,Industrial,Gordonport
46811203,2023-08-04 05:29:44,14250,975,Commercial,New James
29825192,2023-08-13 04:17:35,34691,9194,Commercial,Myersbury
87273185,2023-12-11 06:58:41,68857,5195,Residential,South Heather
35089145,2023-11-10 03:14:00,18816,256,Industrial,New Suzanneburgh
41037358,2023-06-11 17:32:17,30992,6995,Commercial,New Andrewfurt
7549335,2023-11-13 10:27:38,65575,8528,Commercial,West Charles
61800189,2023-05-17 19:24:03,32678,1410,Commercial,Juanstad
75856044,2023-02-11 08:04:48,93819,2470,Industrial,Destinyside
60672950,2023-09-05 20:40:31,21542,1069,Residential,West Cynthiahaven
59954964,2023-11-27 09:55:27,17261,5326,Commercial,Williambury
90085588,2023-02-26 18:11:29,28249,2895,Industrial,East Anthonyville
30720128,2023-10-25 22:19:11,78004,5393,Industrial,Alvaradostad
82097707,2023-08-19 18:03:37,336,7959,Industrial,Port Johnton
7698300,2023-01-03 17:41:12,76344,8158,Residential,South Patrick
30575592,2023-06-02 12:14:45,14697,1533,Industrial,New Natalie
53129049,2023-03-25 06:15:11,30650,420,Residential,Patrickmouth
74852009,2023-06-01 12:32:05,36248,9152,Residential,East Jacobland
56238889,2023-08-29 16:30:00,72504,7310,Industrial,Oliviachester
20520528,2023-09-24 22:19:54,24895,8167,Industrial,Lake Robert
46821431,2023-07-11 00:29:41,67146,3861,Commercial,Blackburnmouth
67585230,2023-11-22 02:04:13,64043,8242,Residential,Susanbury
64511290,2023-11-21 11:59:06,78816,8010,Industrial,Alexanderhaven
75217482,2023-08-11 17:13:04,63724,1820,Commercial,New Jesse
85062404,2023-11-06 23:37:21,78618,5688,Commercial,Pamelafort
34271211,2023-12-16 18:14:32,21254,422,Industrial,Simsmouth
22443055,2023-05-12 21:38:54,4366,5290,Industrial,Patriciamouth
87116412,2023-08-07 01:33:56,87841,840,Industrial,Thomasbury
19733683,2023-08-19 15:04:53,76369,9859,Commercial,Morganberg
36474149,2023-07-08 07:02:33,88529,8496,Industrial,Laurabury
68544346,2023-01-13 16:48:25,16733,7145,Industrial,Kimberlyborough
60959673,2023-08-27 09:04:17,5098,2831,Industrial,Smithfort
